0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,1,455,7.38461538462,1,2,2,4,1,1,2,0,3,3,2,4,1
1,1,749,7.0,2,1,4,2,2,2,1,1,2,3,2,1,3
1,0,485,7.19230769231,3,1,3,3,0,0,3,3,1,2,1,2,4
1,0,427,7.26923076923,2,3,0,0,3,3,1,4,2,3,1,2,2
1,0,285,6.26923076923,4,2,2,2,3,2,1,1,3,1,1,1,3
1,0,297,6.80769230769,1,2,3,3,4,0,0,3,3,1,3,2,1
1,1,231,6.84615384615,4,2,1,1,2,1,2,3,2,2,2,3,1
1,1,1681,7.69230769231,0,3,1,2,3,2,0,3,3,2,2,2,3
1,1,603,6.76923076923,3,1,2,2,0,4,3,3,2,1,1,3,1
1,0,139,6.65384615385,2,3,3,1,2,2,3,0,3,1,2,2,2
1,0,208,7.57692307692,3,0,2,2,2,1,3,2,1,1,3,3,3
1,0,733,6.80769230769,1,3,2,2,3,1,4,1,1,3,2,1,2
1,1,101,6.61538461538,3,3,1,1,1,3,1,4,3,2,2,1,1
1,1,181,6.46153846154,3,3,2,0,3,2,1,3,2,3,1,3,0
1,0,279,7.0,2,1,1,0,4,4,3,3,2,2,2,0,2
1,0,1208,7.76923076923,1,1,1,3,1,3,2,2,2,3,3,2,2
1,1,229,7.53846153846,1,3,2,0,1,3,3,1,3,2,2,3,2
1,1,165,6.34615384615,2,3,2,2,4,2,1,2,2,1,2,1,2
1,0,867,6.42307692308,4,1,3,3,1,1,1,3,2,2,2,1,2
1,1,336,6.84615384615,2,3,1,2,2,3,1,3,1,2,3,1,2
1,1,121,6.07692307692,2,3,3,3,2,2,1,2,2,1,4,1,0
1,1,301,6.30769230769,2,4,3,2,2,2,0,2,2,1,2,3,1
1,1,371,6.88461538462,2,1,3,2,1,2,3,3,3,2,1,1,2
1,0,523,7.30769230769,2,2,0,3,2,3,2,1,1,3,3,2,2
1,1,89,6.84615384615,3,1,2,2,2,1,3,2,2,3,2,3,0
1,1,119,6.38461538462,3,2,1,2,2,3,2,3,3,2,2,0,1
1,1,298,6.80769230769,2,3,2,2,2,2,2,1,2,2,1,3,2
1,0,184,7.80769230769,1,1,2,1,3,3,2,1,2,2,3,1,4
1,1,289,6.80769230769,4,2,1,0,4,1,1,3,3,1,2,2,2
1,0,805,7.23076923077,1,1,3,1,3,2,3,2,2,2,3,2,1
1,0,669,6.38461538462,2,2,1,4,2,2,2,4,2,2,2,0,1
1,1,1107,7.34615384615,2,0,1,3,2,2,3,4,2,1,3,1,2
1,0,123,7.03846153846,3,2,1,1,2,3,2,2,3,1,1,2,3
1,1,205,6.30769230769,3,3,2,2,1,2,3,1,2,3,2,1,1
1,0,467,6.88461538462,3,2,2,2,1,2,1,2,2,3,2,4,0
1,1,1193,6.38461538462,2,3,3,2,1,2,3,2,2,1,2,2,1
1,0,972,6.15384615385,4,3,3,2,3,1,0,0,1,3,1,3,2
