0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1,180,6.57692307692,3,2,4,0,1,3,3,1,1,1,4,2,1
0,0,109,7.42307692308,2,3,2,2,1,0,2,1,2,3,2,4,2
0,0,538,7.69230769231,1,1,3,2,2,2,2,0,1,4,3,3,2
0,0,330,7.30769230769,1,2,1,2,2,4,2,1,4,1,2,2,2
0,1,865,7.80769230769,1,1,2,2,3,2,2,1,2,1,2,4,3
0,1,292,6.30769230769,1,3,3,4,2,2,1,1,3,2,1,2,1
0,1,273,7.07692307692,1,1,1,4,4,2,3,1,1,3,1,1,3
0,1,372,7.19230769231,1,3,2,2,2,1,1,2,4,2,2,3,1
0,0,3984,7.53846153846,2,2,1,1,1,3,2,3,2,2,2,3,2
0,0,325,7.53846153846,1,2,4,0,2,2,1,2,2,3,2,1,4
0,0,187,5.76923076923,4,2,3,2,4,2,2,0,1,2,1,0,3
0,1,1214,7.30769230769,3,1,0,3,2,2,2,2,2,3,2,1,3
0,1,671,7.19230769231,1,3,2,1,2,1,2,4,2,3,2,1,2
0,1,585,7.03846153846,1,2,2,2,3,3,2,2,1,1,3,3,1
0,1,1259,7.5,1,3,0,2,1,3,3,2,2,3,2,2,2
0,1,698,7.53846153846,2,1,0,2,2,2,3,3,2,3,4,1,1
0,0,633,7.03846153846,3,1,2,2,2,2,2,2,1,2,3,2,2
0,1,157,7.07692307692,0,2,2,3,2,3,4,1,2,1,3,2,1
0,1,96,5.92307692308,3,3,2,3,1,3,2,1,3,2,1,2,0
0,0,369,8.0,1,1,1,4,2,1,1,1,3,3,1,4,3
0,0,196,7.38461538462,3,2,0,2,2,1,1,3,4,2,1,2,3
0,0,182,7.11538461538,1,2,2,1,4,4,2,2,0,0,3,2,3
0,1,363,7.46153846154,1,3,1,3,0,2,1,3,4,2,1,3,2
0,0,654,6.96153846154,4,2,1,1,2,1,1,3,3,2,2,2,2
0,0,689,6.80769230769,4,2,2,1,2,2,2,1,1,1,2,4,2
0,1,330,7.42307692308,2,2,1,2,2,2,1,2,2,2,4,3,1
0,1,319,6.30769230769,1,3,3,2,1,4,4,1,2,2,0,2,1
0,1,483,6.69230769231,2,3,2,2,2,2,2,2,1,2,2,3,1
0,0,1981,7.30769230769,3,1,1,1,2,4,1,1,2,3,4,2,1
0,0,553,6.73076923077,2,2,3,3,2,2,3,0,0,2,2,2,3
0,0,1425,7.5,0,0,2,3,4,3,1,2,4,1,3,2,1
0,0,847,6.34615384615,3,2,2,4,2,0,2,2,3,2,1,1,2
0,1,893,6.96153846154,2,2,2,2,2,0,3,4,3,1,1,2,2
0,0,406,7.88461538462,2,3,1,1,1,0,2,2,2,3,4,2,3
0,0,1010,6.38461538462,3,4,3,1,1,1,2,2,1,2,2,2,2
0,1,365,7.30769230769,2,3,1,0,4,0,2,3,2,2,3,2,2
0,0,920,7.26923076923,2,3,2,3,1,0,3,0,1,2,3,3,3
0,0,458,7.34615384615,2,3,1,1,0,3,2,2,3,3,3,1,2
0,1,443,7.38461538462,3,1,2,1,1,3,2,3,1,1,2,3,3
0,0,1062,6.34615384615,2,2,4,1,3,2,2,2,2,2,1,2,1
0,0,429,7.15384615385,2,2,2,1,3,2,2,2,1,2,2,3,2
0,0,222,7.46153846154,1,2,2,3,2,2,2,1,0,3,3,1,4
0,0,415,6.65384615385,3,0,3,3,3,1,2,3,1,2,1,2,2
0,0,255,7.34615384615,0,3,2,3,2,2,1,3,0,3,3,1,3
0,1,304,6.15384615385,3,2,2,3,3,2,2,2,1,1,2,2,1
0,1,1553,7.73076923077,1,2,1,3,1,1,2,3,2,3,3,1,3
0,1,371,7.23076923077,1,2,2,3,0,2,3,1,4,3,3,1,1
0,0,134,7.80769230769,1,1,2,1,3,3,1,2,3,2,1,2,4
0,0,826,7.03846153846,2,1,1,3,3,1,2,3,2,4,2,1,1
0,0,1009,6.65384615385,3,1,3,1,3,2,2,2,2,1,3,2,1
0,0,271,7.42307692308,2,3,2,2,0,1,1,3,3,1,2,3,3
0,1,320,7.26923076923,1,2,2,3,1,3,1,2,1,4,2,3,1
0,1,314,7.07692307692,0,3,3,2,2,2,1,3,2,2,3,2,1
0,1,1034,6.34615384615,2,1,4,3,2,3,2,2,0,3,1,1,2
0,1,86,6.30769230769,4,1,2,2,2,3,2,2,2,1,2,3,0
0,1,256,7.26923076923,2,1,1,3,2,2,2,2,2,3,3,2,1
0,1,448,6.23076923077,3,1,2,3,4,2,2,1,3,2,0,1,2
0,1,114,6.57692307692,2,2,3,1,3,1,3,2,3,1,3,2,0
0,0,217,5.80769230769,4,4,2,3,3,1,0,0,1,2,3,1,2
0,0,798,7.15384615385,2,2,1,1,4,1,2,4,2,0,3,2,2
0,0,517,7.0,2,1,2,3,2,3,0,4,2,2,1,1,3
0,1,323,7.34615384615,2,2,2,1,0,4,2,2,2,2,3,2,2
0,1,161,6.5,1,3,2,2,3,2,3,2,2,2,2,2,0
0,1,656,5.88461538462,4,3,2,3,2,1,2,2,1,1,1,3,1
0,1,407,6.88461538462,4,0,2,2,2,2,3,1,2,2,2,2,2
0,0,175,7.80769230769,0,2,3,1,2,2,3,1,1,3,3,2,3
0,1,1539,7.61538461538,3,1,1,1,1,3,1,3,2,3,2,3,2
0,1,1883,7.0,0,3,2,4,2,1,2,3,1,3,1,2,2
0,1,648,6.5,3,3,2,2,2,0,3,1,3,1,3,2,1
0,0,316,6.92307692308,2,3,2,2,2,1,2,2,2,1,2,3,2
0,0,335,7.30769230769,1,2,2,2,3,1,3,2,2,2,1,1,4
0,1,153,6.65384615385,2,2,3,1,1,3,2,3,3,2,2,2,0
0,1,613,7.26923076923,2,1,2,1,3,3,4,0,0,2,4,2,2
0,1,863,7.0,2,1,2,2,4,1,3,2,2,1,1,3,2
