0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
7,1,188,6.73076923077,4,0,3,2,2,1,2,3,2,2,0,3,2
7,0,73,7.53846153846,2,2,1,3,0,1,2,3,3,2,2,3,2
7,1,50,6.76923076923,3,1,2,3,2,2,2,1,2,2,2,3,1
7,1,14,6.88461538462,1,2,2,3,2,3,3,1,2,2,1,2,2
7,1,38,6.69230769231,1,2,3,3,2,2,2,4,1,1,1,2,2
7,0,169,7.0,2,2,2,2,2,2,2,2,1,3,2,3,1
7,1,152,6.65384615385,4,2,1,1,1,2,4,2,2,3,1,1,2
7,1,151,6.15384615385,4,3,2,2,0,3,1,2,3,2,1,2,1
7,1,17,7.03846153846,2,3,2,2,1,2,0,2,3,2,4,2,1
7,0,168,6.96153846154,1,2,2,4,0,4,2,2,2,2,1,1,3
7,1,28,6.76923076923,2,2,3,3,2,1,1,2,2,2,3,0,3
7,0,26,7.30769230769,1,2,2,2,3,0,3,2,3,2,2,2,2
7,0,48,7.69230769231,0,3,0,3,2,2,2,4,2,0,2,4,2
7,0,68,7.34615384615,3,1,2,1,2,1,2,2,3,3,1,3,2
7,1,51,6.69230769231,3,2,1,1,4,2,2,3,1,1,2,3,1
7,1,124,7.11538461538,2,2,1,2,2,3,2,2,2,1,3,3,1
7,1,132,6.84615384615,2,2,1,2,3,4,2,1,2,1,2,2,2
7,0,100,7.34615384615,0,3,1,2,3,2,3,2,3,1,2,1,3
7,0,39,6.30769230769,2,2,1,2,4,2,3,4,3,1,0,1,1
7,1,9,6.57692307692,2,3,1,1,3,3,2,3,1,3,3,0,1
7,1,28,5.80769230769,2,3,3,3,2,4,2,1,1,1,2,1,1
7,1,17,7.23076923077,1,3,2,3,1,1,2,2,2,1,3,4,1
7,1,18,6.69230769231,3,2,2,1,3,3,0,3,2,1,2,2,2
7,0,62,6.38461538462,4,1,3,2,3,1,2,2,2,0,1,2,3
7,0,10,6.84615384615,3,1,3,2,2,2,1,1,4,1,1,3,2
7,0,79,6.65384615385,2,2,3,1,3,2,3,1,1,3,2,2,1
7,0,45,7.61538461538,3,0,1,3,1,0,4,1,3,4,2,2,2
7,1,25,7.73076923077,1,2,1,2,2,2,1,4,2,2,1,3,3
