Country_Code,GDP,year
GQ,11203.9073679091,2011
GQ,10984.3243932426,2010
GQ,12627.862381545,2009
GQ,13048.0703050168,2008
GQ,11594.9172068456,2007
GQ,10521.9996774827,2006
GQ,10212.4545051498,2005
GQ,9208.60566707162,2004
GQ,7082.65489186921,2003
GQ,6604.0054631081,2002
GQ,5882.85050306586,2001
GQ,3839.08642737128,2000
GQ,3423.12126162912,1999
GQ,2833.33184629343,1998
GQ,2380.32106827232,1997
GQ,989.777266733629,1996
GQ,617.294826128754,1995
GQ,545.595470854948,1994
GQ,485.392231712925,1993
GQ,453.637813917068,1992
GQ,349.352882285968,1991
GQ,366.314404747023,1990
GQ,387.128291910418,1989
GQ,407.241360186669,1988
GQ,412.790221907507,1987
GQ,412.631312540002,1986
GQ,443.495676350693,1985
GQ,415.030661056574,1984
GQ,436.571815905833,1983
GQ,443.126779908143,1982
GQ,460.694903212463,1981
GQ,457.608857542671,1980
GQ,NA,1979
GQ,NA,1978
GQ,NA,1977
GQ,NA,1976
GQ,NA,1975
GQ,NA,1974
GQ,NA,1973
GQ,NA,1972
GQ,NA,1971
GQ,NA,1970
GQ,NA,1969
GQ,NA,1968
GQ,NA,1967
GQ,NA,1966
GQ,NA,1965
GQ,NA,1964
GQ,NA,1963
GQ,NA,1962
GQ,NA,1961
GQ,NA,1960
SZ,3560.81449068718,2018
SZ,3584.61802626857,2017
SZ,3559.85099149342,2016
SZ,3420.75357067279,2015
SZ,3371.35427308353,2014
SZ,3342.18695835877,2013
SZ,3235.47890805132,2012
SZ,3086.37215510448,2011
SZ,3035.32777964884,2010
SZ,2941.57575783243,2009
SZ,2914.87429866549,2008
SZ,2910.69700039141,2007
SZ,2803.19134323489,2006
SZ,2657.98544901873,2005
SZ,2521.26197648362,2004
SZ,2447.82157729362,2003
SZ,2372.53399061179,2002
SZ,2291.0910767816,2001
SZ,2288.1859079469,2000
SZ,2271.79977854135,1999
SZ,2230.7681479368,1998
SZ,2202.2689236188,1997
SZ,2172.23324650355,1996
SZ,2133.69858719419,1995
SZ,2033.84108765919,1994
SZ,1985.94278077641,1993
SZ,1983.08126044872,1992
SZ,1995.61859906821,1991
SZ,2041.48164515822,1990
SZ,1756.64800104808,1989
SZ,1629.70175790553,1988
SZ,1601.28376544207,1987
SZ,1452.49839878611,1986
SZ,1346.09900331122,1985
SZ,1345.32723351628,1984
SZ,1309.21650135762,1983
SZ,1336.88546580947,1982
SZ,1366.04547510364,1981
SZ,1231.85117109818,1980
SZ,1132.37989283727,1979
SZ,1135.13787682105,1978
SZ,1157.79192192753,1977
SZ,1183.4933205344,1976
SZ,1246.40998870135,1975
SZ,1126.81525902092,1974
SZ,1096.6435151894,1973
SZ,1034.53753012706,1972
SZ,1008.60294852022,1971
SZ,910.784208429199,1970
SZ,NA,1969
SZ,NA,1968
SZ,NA,1967
SZ,NA,1966
SZ,NA,1965
SZ,NA,1964
SZ,NA,1963
SZ,NA,1962
SZ,NA,1961
SZ,NA,1960
MA,3304.7119140625,2018
MA,3242.64428710938,2017
MA,3124.42504882813,2016
MA,3146.24780273438,2015
MA,3051.458984375,2014
MA,3008.185546875,2013
MA,2927.45043945313,2012
MA,2879.53930664063,2011
MA,2767.04223632813,2010
MA,2710.66650390625,2009
MA,2648.58569335938,2008
MA,2540.615234375,2007
MA,2489.99291992188,2006
MA,2342.15478515625,2005
MA,2301.08178710938,2004
MA,2229.576171875,2003
MA,2127.50708007813,2002
MA,2078.96606445313,2001
MA,1957.14135742188,2000
MA,1935.47875976563,1999
MA,1931.74047851563,1998
MA,1828.96862792969,1997
MA,1886.67224121094,1996
MA,1705.4482421875,1995
MA,1830.88061523438,1994
MA,1680.71044921875,1993
MA,1720.42248535156,1992
MA,1786.76281738281,1991
MA,1695.63647460938,1990
MA,1669.73254394531,1989
MA,1654.0068359375,1988
MA,1507.19995117188,1987
MA,1542.61840820313,1986
MA,1442.95849609375,1985
MA,1394.10388183594,1984
MA,1343.30456542969,1983
MA,1359.98828125,1982
MA,1281.85180664063,1981
MA,1340.24670410156,1980
MA,1328.20642089844,1979
MA,1301.05102539063,1978
MA,1306.12939453125,1977
MA,1263.17102050781,1976
MA,1167.787109375,1975
MA,1112.03527832031,1974
MA,1079.19360351563,1973
MA,1068.21313476563,1972
MA,1069.3251953125,1971
MA,1039.61254882813,1970
MA,1020.01104736328,1969
MA,966.91650390625,1968
MA,904.050476074219,1967
MA,844.244873046875,1966
MA,NA,1965
MA,NA,1964
MA,NA,1963
MA,NA,1962
MA,NA,1961
MA,NA,1960
ML,892.978322787306,2018
ML,878.561348378099,2017
ML,860.75307554569,2016
ML,838.11986940103,2015
ML,816.004655542979,2014
ML,782.702450304467,2013
ML,787.149724118126,2012
ML,815.12426700512,2011
ML,809.373887616452,2010
ML,781.972286784084,2009
ML,772.091975202052,2008
ML,748.926158364864,2007
ML,745.087500057101,2006
ML,721.897987084722,2005
ML,693.861121985899,2004
ML,705.686954046396,2003
ML,667.601809829487,2002
ML,667.920530395715,2001
ML,596.578639012468,2000
ML,614.586994870732,1999
ML,597.83126160922,1998
ML,570.006386255312,1997
ML,556.246993366561,1996
ML,530.906562069966,1995
ML,537.585120448336,1994
ML,529.275647266229,1993
ML,523.808780982775,1992
ML,552.249908754393,1991
ML,504.114585263011,1990
ML,527.330783598167,1989
ML,515.693881984479,1988
ML,488.661925998262,1987
ML,497.940239327585,1986
ML,493.95193280344,1985
ML,418.953297590688,1984
ML,429.268943570944,1983
ML,430.936057932383,1982
ML,475.391545090244,1981
ML,478.415878794737,1980
ML,510.573084431833,1979
ML,471.808981698935,1978
ML,488.180133055488,1977
ML,467.610233746068,1976
ML,418.990565699694,1975
ML,382.164661103348,1974
ML,395.059183876145,1973
ML,407.902988824579,1972
ML,391.773023008224,1971
ML,388.135645474088,1970
ML,371.539853947104,1969
ML,376.455913556311,1968
ML,368.5733743347,1967
ML,NA,1966
ML,NA,1965
ML,NA,1964
ML,NA,1963
ML,NA,1962
ML,NA,1961
ML,NA,1960
MZ,621.153734194787,2018
MZ,618.397694360334,2017
MZ,620.779714954555,2016
MZ,610.563774706589,2015
MZ,585.266716133984,2014
MZ,559.393953685688,2013
MZ,540.2945177803,2012
MZ,514.869957191994,2011
MZ,494.162859074785,2010
MZ,475.788178051193,2009
MZ,460.94729485679,2008
MZ,442.049574057751,2007
MZ,420.526462764726,2006
MZ,391.699758163976,2005
MZ,377.064958084878,2004
MZ,356.521157404125,2003
MZ,340.13537022259,2002
MZ,317.185703581034,2001
MZ,287.390630344484,2000
MZ,291.560018665606,1999
MZ,266.672705397492,1998
MZ,247.184945629196,1997
MZ,227.198486695187,1996
MZ,212.086249862904,1995
MZ,220.478583291331,1994
MZ,221.624579964898,1993
MZ,206.194607588583,1992
MZ,227.4627362365,1991
MZ,221.048981086396,1990
MZ,222.043123475899,1989
MZ,210.222304910608,1988
MZ,193.956902454941,1987
MZ,169.787799695594,1986
MZ,176.854086200431,1985
MZ,178.41568638255,1984
MZ,194.645654684469,1983
MZ,235.767482817497,1982
MZ,258.850606099762,1981
MZ,251.567549222861,1980
MZ,NA,1979
MZ,NA,1978
MZ,NA,1977
MZ,NA,1976
MZ,NA,1975
MZ,NA,1974
MZ,NA,1973
MZ,NA,1972
MZ,NA,1971
MZ,NA,1970
MZ,NA,1969
MZ,NA,1968
MZ,NA,1967
MZ,NA,1966
MZ,NA,1965
MZ,NA,1964
MZ,NA,1963
MZ,NA,1962
MZ,NA,1961
MZ,NA,1960
MR,1602.90225649072,2018
MR,1576.06857825162,2017
MR,1528.05152299375,2016
MR,1554.94897871782,2015
MR,1520.64621634902,2014
MR,1502.90142381083,2013
MR,1488.97177557214,2012
MR,1472.55245572229,2011
MR,1460.19179652873,2010
MR,1469.05426880813,2009
MR,1514.2655013629,2008
MR,1563.60628765192,2007
MR,1637.04191255803,2006
MR,1418.53202144135,2005
MR,1338.66768122804,2004
MR,1308.56307582578,2003
MR,1252.10300454131,2002
MR,1262.65567288639,2001
MR,1304.64439067179,2000
MR,1396.17220086364,1999
MR,1383.19229722759,1998
MR,1381.16274883447,1997
MR,1471.80330919792,1996
MR,1418.64664553675,1995
MR,1327.72304115123,1994
MR,1416.96725698321,1993
MR,1393.6010549879,1992
MR,1421.32599916128,1991
MR,1437.75048235693,1990
MR,1501.23289513922,1989
MR,1469.21194739442,1988
MR,1486.69636323159,1987
MR,1501.59342458119,1986
MR,1461.93452033511,1985
MR,1460.98164180622,1984
MR,1553.80890668568,1983
MR,1541.58055819249,1982
MR,1624.61577944679,1981
MR,1616.06630331058,1980
MR,1608.41044480032,1979
MR,1579.02167613992,1978
MR,1632.68713881863,1977
MR,1712.5637423748,1976
MR,1624.67349556081,1975
MR,1763.89532128038,1974
MR,1620.10877497697,1973
MR,1749.52293380609,1972
MR,1816.31114754056,1971
MR,1838.41001374306,1970
MR,1692.50794532791,1969
MR,1723.35775339553,1968
MR,1612.02915046702,1967
MR,1603.93873851294,1966
MR,1648.15508784285,1965
MR,1460.64612168482,1964
MR,1176.5820670702701,1963
MR,1233.87062562594,1962
MR,1258.29089340116,1961
MR,NA,1960
MU,10652.4836886859,2018
MU,10247.6960577758,2017
MU,9868.32716641952,2016
MU,9507.87133656424,2015
MU,9181.61575362564,2014
MU,8859.2121832294,2013
MU,8591.96715947096,2012
MU,8324.78328337964,2011
MU,8011.45517219702,2010
MU,7693.76434353874,2009
MU,7466.69465771689,2008
MU,7110.69493851624,2007
MU,6756.22955969517,2006
MU,6472.87388554741,2005
MU,6397.59346169031,2004
MU,6170.64876733851,2003
MU,5867.77362995049,2002
MU,5814.74834570012,2001
MU,5671.0295504201,2000
MU,5292.86908859768,1999
MU,5224.18419650851,1998
MU,4977.19016757315,1997
MU,4768.68343568327,1996
MU,4562.74692775784,1995
MU,4412.9375663223,1994
MU,4297.40909221881,1993
MU,4138.34644932114,1992
MU,3936.7665085183,1991
MU,3810.48083308592,1990
MU,3580.40595041278,1989
MU,3453.72035086545,1988
MU,3256.42283644153,1987
MU,3012.98937220279,1986
MU,2766.59028710418,1985
MU,2607.92722114442,1984
MU,2517.08019899772,1983
MU,2530.62333903007,1982
MU,2428.26469051049,1981
MU,2327.60106821025,1980
MU,2631.98857661525,1979
MU,2587.21700200208,1978
MU,2524.53954704999,1977
MU,2408.27222344591,1976
MU,1977.68946286021,1975
MU,1991.0872181898,1974
MU,1857.82264890447,1973
MU,1683.89831532905,1972
MU,1577.92783830209,1971
MU,1537.49557916791,1970
MU,1569.53936870339,1969
MU,1521.96698841001,1968
MU,1664.81054193166,1967
MU,1626.22153693464,1966
MU,1721.80988793115,1965
MU,1706.12407651545,1964
MU,1877.02290336016,1963
MU,1691.59787796504,1962
MU,1726.35874439498,1961
MU,1406.14770605173,1960
MW,553.528790902088,2018
MW,544.795729220349,2017
MW,538.221990810959,2016
MW,539.605363240686,2015
MW,539.562601918057,2014
MW,525.357645516557,2013
MW,512.74031797451,2012
MW,517.833736624232,2011
MW,508.088650552846,2010
MW,489.631418790158,2009
MW,465.55147298007,2008
MW,445.254305419586,2007
MW,417.877689776503,2006
MW,410.267979592536,2005
MW,408.064916052765,2004
MW,397.224846758815,2003
MW,385.308980237095,2002
MW,388.260039763569,2001
MW,418.592985038462,2000
MW,422.099909963762,1999
MW,419.313245170577,1998
MW,412.4131068375,1997
MW,405.397063690478,1996
MW,385.279714072363,1995
MW,329.584099900642,1994
MW,362.930995399017,1993
MW,335.726543539643,1992
MW,372.997561772469,1991
MW,353.771303717595,1990
MW,348.201112852441,1989
MW,360.182864554351,1988
MW,368.458072161033,1987
MW,380.298046902206,1986
MW,395.418720697156,1985
MW,392.970121764045,1984
MW,387.845329799767,1983
MW,388.989575970974,1982
MW,394.77170082524,1981
MW,433.515183153301,1980
MW,448.71641753731,1979
MW,445.993639511543,1978
MW,420.514723667702,1977
MW,413.438148179235,1976
MW,405.377974102106,1975
MW,392.972432824442,1974
MW,376.728815500011,1973
MW,378.037141418137,1972
MW,365.077375924135,1971
MW,322.094520458592,1970
MW,328.552929300512,1969
MW,318.047172486263,1968
MW,332.425655375486,1967
MW,317.619584182681,1966
MW,287.429237122103,1965
MW,259.238122939762,1964
MW,258.785106001313,1963
MW,268.930590447321,1962
MW,273.671621408503,1961
MW,260.372803776879,1960
NA,4400.47537705743,2018
NA,4476.73324402105,2017
NA,4648.62713460213,2016
NA,4774.10650865775,2015
NA,4701.95694189098,2014
NA,4549.26759093897,2013
NA,4420.96741373862,2012
NA,4302.72451368462,2011
NA,4165.12990200988,2010
NA,3989.20711387651,2009
NA,4036.38187484707,2008
NA,3987.61796106565,2007
NA,3834.99894666178,2006
NA,3627.75059772278,2005
NA,3582.89503259701,2004
NA,3232.30589658857,2003
NA,3145.94566281247,2002
NA,3055.40444831936,2001
NA,3083.59657884697,2000
NA,3050.46098873323,1999
NA,3025.32668011049,1998
NA,3004.30804359997,1997
NA,2958.24060697383,1996
NA,2945.36226956201,1995
NA,2918.37740296161,1994
NA,2959.27503800966,1993
NA,3104.24536078011,1992
NA,2989.40001637296,1991
NA,2857.33777498196,1990
NA,2974.56787424784,1989
NA,3111.60654486305,1988
NA,3196.99658679727,1987
NA,3187.74903180322,1986
NA,3137.53895430851,1985
NA,3213.57377389991,1984
NA,3309.62139241894,1983
NA,3461.85974021427,1982
NA,3538.05908413962,1981
NA,3543.52830787347,1980
NA,NA,1979
NA,NA,1978
NA,NA,1977
NA,NA,1976
NA,NA,1975
NA,NA,1974
NA,NA,1973
NA,NA,1972
NA,NA,1971
NA,NA,1970
NA,NA,1969
NA,NA,1968
NA,NA,1967
NA,NA,1966
NA,NA,1965
NA,NA,1964
NA,NA,1963
NA,NA,1962
NA,NA,1961
NA,NA,1960
NE,519.546993483886,2018
NE,501.615305462902,2017
NE,495.017437216008,2016
NE,485.662574175279,2015
NE,482.74524741946,2014
NE,469.690214200878,2013
NE,463.066265496402,2012
NE,434.986264873953,2011
NE,441.079166112039,2010
NE,421.650901333136,2009
NE,429.195542798877,2008
NE,413.419126261066,2007
NE,415.852022114801,2006
NE,407.190931059924,2005
NE,393.398781453199,2004
NE,406.333757497876,2003
NE,412.123793192578,2002
NE,406.923493665264,2001
NE,392.898616941042,2000
NE,411.735699209485,1999
NE,427.086030331896,1998
NE,401.724988110363,1997
NE,409.039358698404,1996
NE,422.523153898523,1995
NE,426.267506763664,1994
NE,432.184449587188,1993
NE,444.632775312455,1992
NE,449.719266854731,1991
NE,465.923889536505,1990
NE,486.865683851794,1989
NE,497.164557867416,1988
NE,479.510568113117,1987
NE,493.804077148173,1986
NE,478.48763243638,1985
NE,457.605845032569,1984
NE,566.647875215942,1983
NE,607.151503137229,1982
NE,612.157290468376,1981
NE,631.839702011287,1980
NE,667.364414151822,1979
NE,641.441821701708,1978
NE,581.701168587623,1977
NE,555.074291271365,1976
NE,566.675700752682,1975
NE,598.962615904251,1974
NE,565.626253176058,1973
NE,700.360678791067,1972
NE,758.401953641467,1971
NE,737.08160287518206,1970
NE,734.9092210604,1969
NE,799.123593259994,1968
NE,818.380472772694,1967
NE,840.539531726947,1966
NE,867.904426539843,1965
NE,835.221509892938,1964
NE,858.546951094184,1963
NE,807.672762509411,1962
NE,753.981029403906,1961
NE,742.408910760982,1960
NG,2431.77857832567,2018
NG,2441.71236404487,2017
NG,2481.81490350326,2016
NG,2585.73360671797,2015
NG,2583.6155695814,2014
NG,2495.34106573748,2013
NG,2403.65387896923,2012
NG,2370.97657091803,2011
NG,2315.46676509662,2010
NG,2204.6072560373,2009
NG,2098.28339220667,2008
NG,2020.83316299454,2007
NG,1949.15856804565,2006
NG,1889.25175325817,2005
NG,1824.80269456773,2004
NG,1717.2145111176,2003
NG,1644.39518877632,2002
NG,1465.45720342309,2001
NG,1421.67987952013,2000
NG,1390.46921139078,1999
NG,1419.31770917955,1998
NG,1420.23877961207,1997
NG,1416.10189471212,1996
NG,1395.07488456856,1995
NG,1433.3886109229,1994
NG,1498.95895037787,1993
NG,1571.1902261783,1992
NG,1541.59066261036,1991
NG,1577.1961662774,1990
NG,1449.68017647113,1989
NG,1461.19132231299,1988
NG,1398.24883298999,1987
NG,1391.47877234541,1986
NG,1428.92742820366,1985
NG,1387.92176005588,1984
NG,1440.0174778262,1983
NG,1659.09814351168,1982
NG,1834.28760820914,1981
NG,2177.41578655323,1980
NG,2155.789653002,1979
NG,2082.55279909897,1978
NG,2278.69721767638,1977
NG,2214.32261606968,1976
NG,2089.85507779178,1975
NG,2267.04408449493,1974
NG,2093.63873175684,1973
NG,2036.69397821361,1972
NG,2018.173214646,1971
NG,1808.39459103972,1970
NG,1480.04711892566,1969
NG,1218.43317476044,1968
NG,1260.72712413534,1967
NG,1528.59450365696,1966
NG,1631.55987468263,1965
NG,1589.68156021192,1964
NG,1547.48395499883,1963
NG,1455.81737398163,1962
NG,1428.11709253028,1961
NG,1454.98091927783,1960
RW,817.578437867905,2018
RW,771.069238049151,2017
RW,759.606288682716,2016
RW,733.998630392314,2015
RW,690.61039542404,2014
RW,666.408789246049,2013
RW,651.852819118597,2012
RW,614.539650549868,2011
RW,583.371416824681,2010
RW,557.397805246373,2009
RW,538.325372439502,2008
RW,497.17162247587,2007
RW,474.364599792791,2006
RW,446.029809946207,2005
RW,418.780997568334,2004
RW,400.191620926691,2003
RW,400.270421542931,2002
RW,358.446058940421,2001
RW,333.355090374626,2000
RW,310.098130415931,1999
RW,299.60113990408,1998
RW,286.805194657672,1997
RW,291.210840684797,1996
RW,305.38782467458,1995
RW,188.65827860434,1994
RW,322.716818934721,1993
RW,364.809207173189,1992
RW,351.728543069516,1991
RW,368.219602681015,1990
RW,387.279968470326,1989
RW,399.466315450522,1988
RW,394.64824201215,1987
RW,407.894134140542,1986
RW,399.872395824799,1985
RW,396.15353784625,1984
RW,427.870791259589,1983
RW,417.422791903485,1982
RW,423.670748912464,1981
RW,414.885272342933,1980
RW,392.811021970489,1979
RW,361.897103653233,1978
RW,341.522818232493,1977
RW,344.884463971359,1976
RW,297.252682011397,1975
RW,312.732594761791,1974
RW,317.553390370859,1973
RW,316.070397043816,1972
RW,324.489941639818,1971
RW,330.236201525271,1970
RW,321.172800820756,1969
RW,298.387226887968,1968
RW,287.621605129581,1967
RW,277.262742571214,1966
RW,266.551579626314,1965
RW,255.692581872789,1964
RW,298.910296372133,1963
RW,339.04184815098,1962
RW,312.295048892812,1961
RW,335.440569188114,1960
SD,1185.94445800781,2018
SD,1261.87353515625,2017
SD,1297.15454101563,2016
SD,1292.37963867188,2015
SD,1307.3896484375,2014
SD,1283.45922851563,2013
SD,1288.25854492188,2012
SD,1388.21813964844,2011
SD,1311.22314453125,2010
SD,1301.34729003906,2009
SD,1381.62561035156,2008
SD,1372.10961914063,2007
SD,1336.1240234375,2006
SD,1290.24438476563,2005
SD,1255.67114257813,2004
SD,1226.42077636719,2003
SD,1185.21533203125,2002
SD,1150.17626953125,2001
SD,1111.11865234375,2000
SD,1074.88098144531,1999
SD,1069.27197265625,1998
SD,1050.31994628906,1997
SD,908.66015625,1996
SD,877.693298339844,1995
SD,850.299438476563,1994
SD,862.978149414063,1993
SD,842.008605957031,1992
SD,805.367309570313,1991
SD,764.450439453125,1990
SD,823.076843261719,1989
SD,764.454162597656,1988
SD,776.530822753906,1987
SD,692.196655273438,1986
SD,669.103332519531,1985
SD,726.964111328125,1984
SD,782.225158691406,1983
SD,790.597045898438,1982
SD,773.544799804688,1981
SD,747.91943359375,1980
SD,765.673095703125,1979
SD,837.251831054688,1978
SD,923.200622558594,1977
SD,898.202575683594,1976
SD,795.953491210938,1975
SD,711.013854980469,1974
SD,661.991394042969,1973
SD,682.653015136719,1972
SD,742.029479980469,1971
SD,748.2431640625,1970
SD,727.628051757813,1969
SD,739.073913574219,1968
SD,746.402099609375,1967
SD,757.518859863281,1966
SD,808.854431152344,1965
SD,780.661743164063,1964
SD,813.293090820313,1963
SD,861.476318359375,1962
SD,828.766967773438,1961
SD,851.732421875,1960
SN,1355.09610863712,2018
SN,1312.10932776049,2017
SN,1257.40906915928,2016
SN,1218.00613555438,2015
SN,1180.7987108505,2014
SN,1147.3859217191,2013
SN,1154.05677992367,2012
SN,1139.74447892639,2011
SN,1153.53431121583,2010
SN,1142.65317233964,2009
SN,1138.66883930214,2008
SN,1123.99862153285,2007
SN,1118.7830430051,2006
SN,1119.0505307548,2005
SN,1098.20064546027,2004
SN,1074.38578467686,2003
SN,1042.25509944289,2002
SN,1067.36886550595,2001
SN,1048.37474052363,2000
SN,1033.76396461633,1999
SN,995.979085689636,1998
SN,962.736689457399,1997
SN,956.588791201654,1996
SN,960.84709282163,1995
SN,934.692068072302,1994
SN,960.506561720788,1993
SN,974.054860027128,1992
SN,988.63221583773,1991
SN,990.777522619822,1990
SN,1027.27575950199,1989
SN,1016.8279275159,1988
SN,1055.32454152497,1987
SN,1022.55326037551,1986
SN,1020.46425733551,1985
SN,1014.21873121746,1984
SN,1002.79157255651,1983
SN,1091.73478914466,1982
SN,1037.70140590886,1981
SN,1012.16661480231,1980
SN,997.714580570366,1979
SN,955.002175635959,1978
SN,1017.81439448073,1977
SN,1071.68040327701,1976
SN,1010.12268801923,1975
SN,965.741329994361,1974
SN,954.176200047314,1973
SN,1041.19576478941,1972
SN,1008.44746972351,1971
SN,1040.51139206618,1970
SN,987.490527976809,1969
SN,1088.7452650791,1968
SN,1055.3388045333,1967
SN,1100.59486152036,1966
SN,1101.64022957194,1965
SN,1118.91076488152,1964
SN,1108.08162394471,1963
SN,1118.94105784212,1962
SN,1152.52290412241,1961
SN,1151.00213857223,1960
SL,1015.6678297205,2018
SL,1010.54694071207,2017
SL,1002.77862282013,2016
SL,964.575980888989,2015
SL,1032.23789355905,2014
SL,1146.81973456475,2013
SL,1025.04366004502,2012
SL,950.760763054593,2011
SL,902.769891411394,2010
SL,872.23959352481,2009
SL,882.54147817868,2008
SL,872.68836234614,2007
SL,859.824260714965,2006
SL,842.906031896422,2005
SL,829.759769213077,2004
SL,806.066488798349,2003
SL,766.788692402944,2002
SL,642.036644925852,2001
SL,727.240913361187,2000
SL,698.548065299734,1999
SL,716.346034494679,1998
SL,710.743788001185,1997
SL,764.924516910528,1996
SL,755.343468884393,1995
SL,822.218308559005,1994
SL,841.770438677327,1993
SL,828.51603528816,1992
SL,1003.77238254224,1991
SL,992.259351903398,1990
SL,998.840220254123,1989
SL,1016.68318068952,1988
SL,1124.08995764348,1987
SL,1076.77818848429,1986
SL,1089.92411667933,1985
SL,1176.83294082111,1984
SL,1155.5985621559,1983
SL,1205.86429259504,1982
SL,1174.70023539592,1981
SL,1165.12783269719,1980
SL,1133.68037540161,1979
SL,1106.11941393464,1978
SL,1101.18995150596,1977
SL,1121.22071390809,1976
SL,1146.78716522182,1975
SL,1148.89179729739,1974
SL,1130.75817630364,1973
SL,1126.45855224582,1972
SL,1137.08055497495,1971
SL,1119.62920786369,1970
SL,1050.49379146851,1969
SL,986.44073219059,1968
SL,985.455777250999,1967
SL,1003.80265359623,1966
SL,1005.40380599095,1965
SL,955.181698510419,1964
SL,911.161475061012,1963
SL,911.239720141178,1962
SL,886.038579044035,1961
SL,884.057109677123,1960
SO,498.981065013872,2018
SO,506.50109887946,2017
SO,458.921476824606,2016
SO,445.583080073396,2015
SO,417.516796906395,2014
SO,397.108796344858,2013
SO,369.617204753385,2012
SO,349.57744907769103,2011
SO,329.970504936986,2010
SO,317.038184814601,2009
SO,304.741448811017,2008
SO,294.210404466723,2007
SO,284.470789865218,2006
SO,275.457040797985,2005
SO,266.257271856728,2004
SO,257.910337235939,2003
SO,248.63645400073,2002
SO,239.839074088085,2001
SO,233.032393086367,2000
SO,226.444111028756,1999
SO,219.712160749181,1998
SO,214.852351289127,1997
SO,219.93638187358,1996
SO,211.087530841726,1995
SO,210.446194601656,1994
SO,269.40620462247,1993
SO,266.498410042764,1992
SO,277.598802350589,1991
SO,259.400021870078,1990
SO,252.360849486709,1989
SO,239.054073867161,1988
SO,231.385120661851,1987
SO,217.822044975268,1986
SO,231.96066199892,1985
SO,220.505292974976,1984
SO,221.453992833647,1983
SO,258.564156472592,1982
SO,252.485050366421,1981
SO,239.47024347351,1980
SO,256.278933202745,1979
SO,305.259525649075,1978
SO,309.814719435228,1977
SO,279.998608750808,1976
SO,292.525184353143,1975
SO,261.538388550601,1974
SO,266.402554956813,1973
SO,311.4164264245,1972
SO,278.264327679531,1971
SO,279.670909034064,1970
SO,274.575438546072,1969
SO,286.759457432346,1968
SO,288.543367817636,1967
SO,279.600767518561,1966
SO,263.102792359549,1965
SO,287.182893086447,1964
SO,313.980360234407,1963
SO,313.492610868767,1962
SO,300.513429927182,1961
SO,318.824826584247,1960
SS,NA,2018
SS,NA,2017
SS,NA,2016
SS,1080.14718624765,2015
SS,1197.09491969479,2014
SS,1165.16202707495,2013
SS,1069.19619080938,2012
SS,2073.23981819145,2011
SS,2295.07026096006,2010
SS,2293.80166888543,2009
SS,2289.18415375563,2008
SS,NA,2007
SS,NA,2006
SS,NA,2005
SS,NA,2004
SS,NA,2003
SS,NA,2002
SS,NA,2001
SS,NA,2000
SS,NA,1999
SS,NA,1998
SS,NA,1997
SS,NA,1996
SS,NA,1995
SS,NA,1994
SS,NA,1993
SS,NA,1992
SS,NA,1991
SS,NA,1990
SS,NA,1989
SS,NA,1988
SS,NA,1987
SS,NA,1986
SS,NA,1985
SS,NA,1984
SS,NA,1983
SS,NA,1982
SS,NA,1981
SS,NA,1980
SS,NA,1979
SS,NA,1978
SS,NA,1977
SS,NA,1976
SS,NA,1975
SS,NA,1974
SS,NA,1973
SS,NA,1972
SS,NA,1971
SS,NA,1970
SS,NA,1969
SS,NA,1968
SS,NA,1967
SS,NA,1966
SS,NA,1965
SS,NA,1964
SS,NA,1963
SS,NA,1962
SS,NA,1961
SS,NA,1960
ST,1413.84348618541,2018
ST,1375.59403284199,2017
ST,1342.533807689,2016
ST,1298.10946596396,2015
ST,1301.32146445028,2014
ST,1263.70423995281,2013
ST,1225.6945255615,2012
ST,1214.96130276731,2011
ST,1216.3502521663,2010
ST,1225.60541902997,2009
ST,1214.14114724792,2008
ST,1170.51612474435,2007
ST,1157.0861446542,2006
ST,1089.14778798762,2005
ST,1047.05796134884,2004
ST,1036.86196260207,2003
ST,982.32906557627,2002
ST,973.424252100436,2001
ST,959.938180991352,2000
ST,966.2268289095,1999
ST,953.9855008639,1998
ST,942.971185295678,1997
ST,947.030151309961,1996
ST,947.331538535199,1995
ST,943.891404294867,1994
ST,939.606669438019,1993
ST,946.482495103288,1992
ST,957.946483063679,1991
ST,967.490807502814,1990
ST,1013.50760361265,1989
ST,1008.24359402711,1988
ST,1014.69125831664,1987
ST,1071.36164381493,1986
ST,1163.80724250137,1985
ST,1087.44153359985,1984
ST,1179.55626040759,1983
ST,1249.50268222753,1982
ST,1234.82085380117,1981
ST,1405.76061531863,1980
ST,1454.96872023117,1979
ST,1283.3570836238,1978
ST,1281.27707655704,1977
ST,1065.93941593131,1976
ST,1075.52552217484,1975
ST,1045.17670623037,1974
ST,1011.34975679533,1973
ST,1017.08121320436,1972
ST,1015.74666793194,1971
ST,985.09180236877,1970
ST,NA,1969
ST,NA,1968
ST,NA,1967
ST,NA,1966
ST,NA,1965
ST,NA,1964
ST,NA,1963
ST,NA,1962
ST,NA,1961
ST,NA,1960
SC,18628.1862276696,2018
SC,17921.5731976918,2017
SC,16962.6753972731,2016
SC,15333.1051727105,2015
SC,14395.6158118771,2014
SC,14050.3135581314,2013
SC,14135.0010570653,2012
SC,13843.7116081878,2011
SC,12313.5566919249,2010
SC,12116.3783687977,2009
SC,12473.2921769121,2008
SC,13112.8210098816,2007
SC,12105.4475265558,2006
SC,11297.3118190493,2005
SC,10412.0868936027,2004
SC,10677.9692081272,2003
